Company,TypeName,Inches,Ram,OpSys,Weight,Price,HasIpsPanel,HasTouchScreen,ResWidth,ResHeight,ResCategory,Ppi,Ssd,Hdd,Flash,Hybrid,CpuCategory,CpuSpeedGhz,GpuCategory
Lenovo,Gaming,15.6,16,Windows 10,2.4,63883,0,0,1920,1080,Mid,141.21,512,0,0,0,Intel Core i7,2.8,Nvidia High-End
Dell,Ultrabook,12.5,8,Windows 7,1.5,75290,0,0,1366,768,Low,125.37,256,0,0,0,Intel Core i5,2.3,Intel Low-End
MSI,Gaming,17.3,8,Windows 10,2.9,80516,0,0,1920,1080,Mid,127.34,128,1000,0,0,Intel Core i7,2.6,Nvidia High-End
Lenovo,2 in 1 Convertible,15.6,4,Windows 10,2.1,46194,1,1,1920,1080,Mid,141.21,256,0,0,0,Intel Core i5,2.3,Intel Low-End
HP,Notebook,15.6,4,Windows 10,2.1,21205,0,0,1920,1080,Mid,141.21,0,1000,0,0,AMD A6,2.5,AMD Low-End
Asus,Gaming,15.6,16,Windows 10,2.59,71342,1,0,1920,1080,Mid,141.21,128,1000,0,0,Intel Core i7,2.6,Nvidia High-End
HP,Notebook,13.3,8,Windows 10,1.16,90523,0,1,3200,1800,Ultra,276.05,256,0,0,0,Other Intel,1.1,Intel Low-End
Dell,Notebook,15.6,4,Windows 7,2.24,40980,0,0,1366,768,Low,100.45,0,500,0,0,Intel Core i5,2.3,AMD Low-End
Lenovo,Notebook,15.6,4,Windows 10,2.1,22857,0,0,1366,768,Low,100.45,128,0,0,0,Intel Core i3,2.0,Intel Low-End
HP,Ultrabook,13.3,8,Windows 10,1.16,104908,0,0,1920,1080,Mid,165.63,512,0,0,0,Intel Core i7,2.5,Intel Low-End
Dell,Ultrabook,13.3,8,Windows 10,1.23,73473,0,0,1920,1080,Mid,165.63,256,0,0,0,Intel Core i7,2.4,Intel High-End
Lenovo,Gaming,17.3,16,Windows 10,4.6,146519,1,0,1920,1080,Mid,127.34,256,0,0,1000,Intel Core i7,2.7,Nvidia High-End
Razer,Ultrabook,12.5,8,Windows 10,1.25,54825,0,1,3840,2160,Ultra,352.47,256,0,0,0,Intel Core i7,2.5,Intel Low-End
Toshiba,Ultrabook,13.3,16,Windows 10,1.05,118601,0,0,1920,1080,Mid,165.63,512,0,0,0,Intel Core i7,2.7,Intel Low-End
Asus,Gaming,17.3,8,Windows 10,3.52,69929,0,0,1920,1080,Mid,127.34,128,1000,0,0,Intel Core i7,2.6,Nvidia High-End
Vero,Notebook,13.3,4,Windows 10,1.35,10443,0,0,1920,1080,Mid,165.63,0,0,32,0,Other Intel,1.44,Intel Low-End
HP,Notebook,13.3,8,Windows 10,1.16,90043,0,0,1920,1080,Mid,165.63,256,0,0,0,Intel Core i5,2.3,Intel Low-End
HP,Notebook,14.0,8,Windows 7,1.43,80613,0,0,1920,1080,Mid,157.35,256,0,0,0,Intel Core i5,2.3,Intel Low-End
Dell,Notebook,15.6,4,Linux,2.09,27899,0,0,1366,768,Low,100.45,0,500,0,0,Intel Core i5,2.3,Intel Low-End
Asus,Notebook,15.6,4,Windows 10,2.0,23177,0,0,1366,768,Low,100.45,0,1000,0,0,Intel Core i3,2.4,Intel Low-End
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.8,88924,1,1,1920,1080,Mid,157.35,256,0,0,0,Intel Core i7,2.5,Intel Low-End
Lenovo,2 in 1 Convertible,10.1,4,Windows 10,0.69,25521,1,1,1920,1200,High,224.17,0,0,64,0,Other Intel,1.44,Intel Low-End
HP,Ultrabook,12.5,8,Windows 7,1.26,100966,0,0,1366,768,Low,125.37,256,0,0,0,Intel Core i5,2.4,Intel Low-End
Lenovo,Gaming,15.6,8,No OS,2.4,52694,1,0,1920,1080,Mid,141.21,128,1000,0,0,Intel Core i5,2.5,Nvidia High-End
HP,Gaming,17.3,8,Windows 10,3.35,60153,1,0,1920,1080,Mid,127.34,128,1000,0,0,Intel Core i5,2.3,Nvidia High-End
HP,Notebook,15.6,8,Windows 10,2.04,33513,0,0,1366,768,Low,100.45,0,2000,0,0,Intel Core i7,2.7,Intel Low-End
Lenovo,2 in 1 Convertible,14.0,8,Windows 7,1.8,109244,1,1,1920,1080,Mid,157.35,512,0,0,0,Intel Core i7,2.6,Nvidia Quadro
Asus,Notebook,14.0,4,Windows 10,1.5,14812,0,0,1366,768,Low,111.94,0,0,32,0,Other Intel,1.1,Intel Low-End
HP,Ultrabook,15.6,8,Windows 10,1.84,40067,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i7,2.7,Intel Low-End
Acer,Notebook,15.6,4,Windows 10,2.23,32820,0,0,1920,1080,Mid,141.21,0,1000,0,0,Intel Core i5,2.5,Nvidia Mid-End
Lenovo,Notebook,15.6,16,Windows 10,2.5,58555,0,0,1920,1080,Mid,141.21,0,0,0,1000,Intel Core i7,2.5,AMD Low-End
HP,Workstation,17.3,8,Windows 7,3.0,210424,1,0,1920,1080,Mid,127.34,256,0,0,0,Intel Core i7,2.6,Nvidia Quadro
Dell,Notebook,15.6,8,Windows 10,2.5,41772,0,0,1366,768,Low,100.45,0,1000,0,0,Intel Core i5,2.5,AMD Mid-End
MSI,Gaming,17.3,16,Windows 10,3.78,127819,0,0,1920,1080,Mid,127.34,256,1000,0,0,Intel Core i7,2.7,Nvidia High-End
HP,Ultrabook,15.6,8,Windows 7,1.88,115709,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i7,2.5,Intel Low-End
Lenovo,2 in 1 Convertible,14.0,16,Windows 10,2.8,130003,1,1,2560,1440,High,209.8,512,0,0,0,Intel Core i7,2.6,Intel Low-End
MSI,Gaming,15.6,8,Windows 10,2.4,60888,0,0,1920,1080,Mid,141.21,128,1000,0,0,Intel Core i7,2.8,Nvidia High-End
HP,2 in 1 Convertible,13.3,8,Windows 10,1.48,86793,0,1,1920,1080,Mid,165.63,256,0,0,0,Intel Core i5,2.4,Intel Low-End
HP,Workstation,15.6,8,Windows 7,2.59,118761,1,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i7,2.6,Nvidia Quadro
HP,2 in 1 Convertible,13.3,8,Windows 10,1.48,95851,0,1,2560,1440,High,220.84,256,0,0,0,Intel Core i7,2.6,Intel Low-End
HP,Workstation,15.6,8,Windows 7,2.0,101179,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i7,2.6,Nvidia Quadro
HP,Ultrabook,12.5,8,Windows 7,1.26,122381,0,0,1920,1080,Mid,176.23,256,0,0,0,Intel Core i7,2.5,Intel Low-End
Dell,Notebook,15.6,8,Windows 10,2.18,53807,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i7,2.7,Nvidia Mid-End
HP,Notebook,15.6,8,Windows 7,1.88,84129,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i5,2.3,Intel Low-End
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.27,124622,1,1,2560,1440,High,209.8,256,0,0,0,Intel Core i7,2.5,Intel Low-End
Lenovo,Notebook,15.6,4,No OS,1.9,18062,0,0,1366,768,Low,100.45,0,1000,0,0,Intel Core i3,2.0,Intel Low-End
HP,Notebook,15.6,4,Windows 10,1.86,15824,0,0,1366,768,Low,100.45,0,500,0,0,AMD E-Series,1.8,AMD Low-End
Lenovo,Notebook,15.6,8,No OS,2.32,31915,0,0,1920,1080,Mid,141.21,0,1000,0,0,Intel Core i5,2.3,AMD Low-End
Dell,Gaming,15.6,8,Windows 10,2.62,63883,0,0,1920,1080,Mid,141.21,0,1000,0,0,Intel Core i7,2.8,Nvidia High-End
Dell,Notebook,15.6,8,Windows 10,2.04,119916,1,1,3840,2160,Ultra,282.42,256,0,0,0,Intel Core i5,2.3,Nvidia Mid-End
HP,Notebook,15.6,4,Windows 10,1.91,25515,0,0,1920,1080,Mid,141.21,256,0,0,0,AMD A6,2.5,AMD Mid-End
MSI,Gaming,17.3,16,Windows 10,2.7,79536,0,0,1920,1080,Mid,127.34,256,1000,0,0,Intel Core i7,2.8,Nvidia High-End
Lenovo,Ultrabook,14.0,12,Windows 7,1.4,122491,0,0,1920,1080,Mid,157.35,512,0,0,0,Intel Core i7,2.6,Intel Low-End
Lenovo,Notebook,15.6,8,Windows 10,2.5,42011,0,0,1920,1080,Mid,141.21,0,0,0,1000,Intel Core i5,2.3,AMD Low-End
HP,2 in 1 Convertible,13.3,8,Windows 10,1.48,108744,0,1,2560,1440,High,220.84,512,0,0,0,Intel Core i7,2.6,Intel Low-End
Lenovo,Ultrabook,14.0,8,Windows 7,1.7,79867,0,0,1920,1080,Mid,157.35,256,0,0,0,Intel Core i7,2.6,Intel Low-End
MSI,Gaming,14.0,16,Windows 10,1.7,94252,0,0,1920,1080,Mid,157.35,256,1000,0,0,Intel Core i7,2.6,Nvidia High-End
HP,Gaming,15.6,8,Windows 10,2.62,47899,1,0,1920,1080,Mid,141.21,0,1000,0,0,Intel Core i7,2.8,Nvidia High-End
Lenovo,Notebook,15.6,8,Windows 10,2.2,24456,0,0,1366,768,Low,100.45,0,1000,0,0,Intel Core i3,2.0,Intel Low-End
HP,Notebook,15.6,4,No OS,2.1,25414,0,0,1366,768,Low,100.45,0,500,0,0,Intel Core i5,2.3,Intel Low-End
Dell,Gaming,15.6,8,Windows 10,2.62,79813,0,0,3840,2160,Ultra,282.42,128,1000,0,0,Intel Core i7,2.8,Nvidia High-End
Lenovo,Notebook,15.6,8,Windows 10,1.95,74059,1,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i5,2.5,Intel Low-End
Lenovo,Notebook,15.6,4,Windows 10,2.2,24935,0,0,1920,1080,Mid,141.21,0,1000,0,0,Intel Core i3,2.0,Nvidia Low-End
HP,Notebook,14.0,2,Windows 10,1.44,13267,0,0,1366,768,Low,111.94,0,0,32,0,Other Intel,1.6,Intel Low-End
MSI,Gaming,15.6,8,Windows 10,2.2,44702,1,0,1920,1080,Mid,141.21,0,1000,0,0,Intel Core i7,2.7,Nvidia High-End
HP,Notebook,15.6,8,Windows 10,1.96,36177,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i7,2.5,Intel Low-End
HP,Notebook,15.6,16,Windows 10,2.1,61752,0,0,1920,1080,Mid,141.21,512,0,0,0,Intel Core i7,1.8,Intel Mid-End
Asus,Notebook,15.6,4,Windows 10,2.2,19660,0,0,1366,768,Low,100.45,0,500,0,0,Other Intel,1.6,Intel Low-End
Lenovo,Notebook,15.6,4,No OS,2.1,21205,0,0,1366,768,Low,100.45,0,500,0,0,Intel Core i5,2.3,Intel Low-End
Lenovo,Notebook,15.6,8,No OS,2.2,37776,0,0,1920,1080,Mid,141.21,0,1000,0,0,Intel Core i7,2.7,Nvidia Mid-End
Asus,Notebook,14.0,4,Windows 10,2.0,40972,0,0,1920,1080,Mid,157.35,256,0,0,0,Intel Core i3,2.4,Intel Low-End
Lenovo,Notebook,15.6,4,Windows 7,2.32,43956,0,0,1920,1080,Mid,141.21,0,0,0,1000,Intel Core i7,2.5,Intel Low-End
Lenovo,Gaming,15.6,16,Windows 10,3.31,69530,1,0,1920,1080,Mid,141.21,512,0,0,0,Intel Core i7,2.6,Nvidia High-End
MSI,Gaming,15.6,16,Windows 10,1.91,114732,0,0,1920,1080,Mid,141.21,128,1000,0,0,Intel Core i7,2.6,Nvidia High-End
HP,Notebook,15.6,4,Windows 10,2.07,34632,0,0,1366,768,Low,100.45,0,500,0,0,Intel Core i3,2.3,Intel Low-End
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.36,87219,1,1,2560,1440,High,209.8,256,0,0,0,Intel Core i5,2.3,Intel Low-End
Lenovo,Ultrabook,15.6,6,Windows 10,1.54,44276,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i7,2.7,Nvidia Low-End
Dell,Notebook,15.6,8,Linux,1.98,47686,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i7,2.7,Nvidia Mid-End
Acer,Notebook,15.6,4,Windows 10,2.1,17742,0,0,1366,768,Low,100.45,0,500,0,0,Other Intel,2.0,Intel Low-End
HP,Notebook,15.6,6,Windows 10,2.18,42571,1,0,1920,1080,Mid,141.21,0,1000,0,0,Intel Core i7,2.6,Nvidia High-End
Asus,Gaming,15.6,8,Windows 10,2.591,48432,1,0,1920,1080,Mid,141.21,256,1000,0,0,Intel Core i7,2.6,Nvidia High-End
Dell,2 in 1 Convertible,15.6,16,Windows 10,2.09,62817,0,1,1920,1080,Mid,141.21,512,0,0,0,Intel Core i7,2.7,Intel Low-End
Acer,Notebook,15.6,4,Windows 10,2.23,36816,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i5,2.5,Nvidia Mid-End
Dell,Ultrabook,13.3,8,Linux,1.23,58555,0,1,3200,1800,Ultra,276.05,256,0,0,0,Intel Core i5,2.4,Intel Low-End
Acer,Gaming,17.3,16,Windows 10,4.2,138475,1,0,1920,1080,Mid,127.34,256,1000,0,0,Intel Core i7,2.8,Nvidia High-End
Lenovo,Gaming,15.6,8,Windows 10,2.4,43636,1,0,1920,1080,Mid,141.21,0,1000,0,0,Intel Core i5,2.5,Nvidia High-End
HP,Notebook,15.6,4,Windows 10,1.86,25841,0,0,1366,768,Low,100.45,0,500,0,0,Intel Core i5,2.5,Intel Low-End
Apple,Ultrabook,12.0,8,macOS X,0.92,61965,1,0,2304,1440,High,226.42,0,0,256,0,Other Intel,1.1,Intel Low-End
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.6,63883,1,1,1920,1080,Mid,165.63,256,0,0,0,Intel Core i5,2.5,Intel Low-End
HP,Notebook,15.6,12,Windows 10,2.21,70703,1,0,1920,1080,Mid,141.21,128,1000,0,0,Intel Core i7,2.8,Nvidia High-End
Lenovo,Notebook,15.6,4,No OS,1.9,19607,0,0,1366,768,Low,100.45,0,1000,0,0,Intel Core i3,2.0,AMD Low-End
Asus,Gaming,17.3,16,Windows 10,4.3,114552,1,0,1920,1080,Mid,127.34,512,1000,0,0,Intel Core i7,2.6,Nvidia High-End
Acer,Notebook,15.6,4,Linux,2.1,14492,0,0,1366,768,Low,100.45,0,1000,0,0,Other Intel,2.0,Intel Low-End
MSI,Gaming,17.3,16,Windows 10,2.43,109165,0,0,1920,1080,Mid,127.34,256,1000,0,0,Intel Core i7,2.8,Nvidia High-End
Dell,Notebook,15.6,4,Windows 10,2.3,26587,0,0,1366,768,Low,100.45,128,0,0,0,Intel Core i3,2.0,AMD Mid-End
Lenovo,Notebook,15.6,8,No OS,2.2,33513,0,0,1366,768,Low,100.45,0,500,0,0,Intel Core i7,2.5,Nvidia Low-End
Dell,2 in 1 Convertible,15.6,16,Windows 10,2.0,68465,0,1,1920,1080,Mid,141.21,512,0,0,0,Intel Core i7,1.8,Intel Mid-End
Dell,Ultrabook,13.3,16,Windows 10,1.2,142790,0,1,3200,1800,Ultra,276.05,512,0,0,0,Intel Core i7,2.7,Intel Low-End
Asus,Gaming,15.6,8,Windows 10,2.2,62284,0,0,1920,1080,Mid,141.21,0,1000,0,0,Intel Core i7,2.6,Nvidia High-End
Dell,Notebook,15.6,8,Windows 10,2.36,47366,0,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i5,2.5,AMD Mid-End
HP,Notebook,15.6,8,Windows 10,1.91,30849,0,0,1366,768,Low,100.45,256,0,0,0,Intel Core i5,2.5,Intel Low-End
Lenovo,Notebook,15.6,4,Windows 10,2.2,15931,0,0,1366,768,Low,100.45,0,500,0,0,AMD E-Series,2.2,AMD Low-End
Acer,Notebook,17.3,8,Windows 10,3.3,33513,0,0,1600,900,Mid,106.11,0,1000,0,0,Intel Core i3,2.0,Nvidia Mid-End
Asus,Gaming,15.6,16,Windows 10,2.2,130483,0,0,1920,1080,Mid,141.21,256,1000,0,0,Intel Core i7,2.8,Nvidia High-End
Apple,Ultrabook,12.0,8,macOS X,0.92,68145,1,0,2304,1440,High,226.42,0,0,512,0,Other Intel,1.2,Intel Low-End
Asus,Notebook,15.6,16,Windows 10,2.2,93187,0,0,1920,1080,Mid,141.21,128,1000,0,0,Intel Core i7,2.8,Nvidia High-End
MSI,Gaming,17.3,16,Windows 10,2.43,103842,1,0,1920,1080,Mid,127.34,256,1000,0,0,Intel Core i7,2.6,Nvidia High-End
Dell,2 in 1 Convertible,15.6,8,Windows 10,2.191,53227,1,1,1920,1080,Mid,141.21,256,0,0,0,Intel Core i5,2.5,Intel Low-End
Asus,Gaming,17.3,16,Windows 10,2.9,103843,0,0,1920,1080,Mid,127.34,256,1000,0,0,Intel Core i7,2.8,Nvidia High-End
Acer,Netbook,11.6,2,Chrome OS,1.3,9271,0,0,1366,768,Low,135.09,32,0,0,0,Other Intel,1.5,Intel Low-End
Acer,Notebook,17.3,4,Windows 10,3.3,31861,0,0,1600,900,Mid,106.11,0,1000,0,0,Intel Core i3,2.0,Nvidia Mid-End
Lenovo,Notebook,17.3,8,No OS,2.8,28718,0,0,1600,900,Mid,106.11,0,1000,0,0,Intel Core i5,2.5,Intel Low-End
Lenovo,Gaming,15.6,8,Windows 10,2.6,67772,1,0,1920,1080,Mid,141.21,128,1000,0,0,Intel Core i7,2.6,Nvidia High-End
Acer,2 in 1 Convertible,14.0,8,Windows 10,1.2,61219,1,1,1920,1080,Mid,157.35,256,0,0,0,Intel Core i7,1.3,Intel Low-End
Lenovo,Notebook,15.6,8,Windows 10,2.3,81465,1,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i7,2.6,Intel Low-End
MSI,Gaming,15.6,8,Windows 10,2.2,78647,0,0,1920,1080,Mid,141.21,128,1000,0,0,Intel Core i7,2.6,Nvidia High-End
HP,Notebook,15.6,6,Windows 10,2.1,28185,0,0,1920,1080,Mid,141.21,0,1000,0,0,AMD A12,2.7,AMD Mid-End
Dell,Ultrabook,12.5,8,Windows 7,1.26,91288,0,1,1920,1080,Mid,176.23,256,0,0,0,Intel Core i5,2.4,Intel Low-End
Dell,2 in 1 Convertible,15.0,4,Windows 10,2.08,27120,0,1,1920,1080,Mid,146.86,0,500,0,0,Intel Core i3,2.4,Intel Low-End
Asus,Notebook,15.6,4,Windows 10,2.65,16464,0,0,1366,768,Low,100.45,0,1000,0,0,Other Intel,1.6,Intel Low-End
Dell,Ultrabook,13.3,8,Windows 10,1.29,78695,0,1,3200,1800,Ultra,276.05,256,0,0,0,Intel Core i7,2.7,Intel Low-End
Dell,Notebook,15.6,4,Linux,2.18,27805,0,0,1366,768,Low,100.45,0,1000,0,0,Intel Core i5,2.5,Intel Low-End
Lenovo,Gaming,15.6,16,Windows 10,2.6,54825,1,1,1920,1080,Mid,141.21,128,1000,0,0,Intel Core i7,2.6,Nvidia High-End
MSI,Gaming,15.6,8,Windows 10,2.2,61219,0,0,1920,1080,Mid,141.21,128,1000,0,0,Intel Core i7,2.8,Nvidia High-End
Lenovo,Netbook,12.5,16,Windows 10,1.3,87912,1,1,1920,1080,Mid,176.23,512,0,0,0,Intel Core i7,2.5,Intel Low-End
Razer,Gaming,14.0,16,Windows 10,1.95,186427,0,0,1920,1080,Mid,157.35,1000,0,0,0,Intel Core i7,2.8,Nvidia High-End
Dell,Notebook,15.6,8,Windows 10,2.3,24989,0,1,1366,768,Low,100.45,0,1000,0,0,Intel Core i3,2.4,Intel Low-End
MSI,Gaming,17.3,16,Windows 10,2.7,85141,0,0,1920,1080,Mid,127.34,256,1000,0,0,Intel Core i7,2.8,Nvidia High-End
Apple,Ultrabook,11.6,4,macOS X,1.08,51096,0,0,1366,768,Low,135.09,0,0,256,0,Intel Core i5,1.6,Intel Low-End
HP,Notebook,15.6,4,Windows 10,2.1,25468,0,0,1920,1080,Mid,141.21,0,1000,0,0,Intel Core i3,2.0,Intel Low-End
HP,Ultrabook,14.0,8,Windows 7,1.54,117120,0,0,2560,1440,High,209.8,256,0,0,0,Intel Core i7,2.5,Intel Low-End
Dell,Notebook,15.6,4,Windows 7,2.24,39267,0,0,1366,768,Low,100.45,0,500,0,0,Intel Core i5,2.3,Intel Low-End
MSI,Gaming,15.6,8,Windows 10,2.3,62284,0,0,1920,1080,Mid,141.21,128,1000,0,0,Intel Core i7,2.6,Nvidia High-End
Lenovo,Notebook,13.3,16,Windows 10,1.4,79867,1,0,1920,1080,Mid,165.63,512,0,0,0,Intel Core i7,2.7,Intel Low-End
Lenovo,Notebook,15.6,6,Windows 10,2.2,31839,0,0,1920,1080,Mid,141.21,256,0,0,0,AMD A12,3.6,AMD Mid-End
Asus,Ultrabook,13.3,8,Windows 10,1.45,68198,0,0,1920,1080,Mid,165.63,256,0,0,0,Intel Core i7,2.5,Intel Low-End
Acer,Notebook,15.6,4,Linux,2.4,19277,0,0,1366,768,Low,100.45,0,500,0,0,Intel Core i3,2.0,Intel Low-End
Dell,2 in 1 Convertible,17.3,16,Windows 10,2.77,95851,0,1,1920,1080,Mid,127.34,512,0,0,0,Intel Core i7,2.7,Nvidia Mid-End
HP,Notebook,14.0,4,Windows 7,1.54,58607,0,0,1920,1080,Mid,157.35,256,0,0,0,Intel Core i5,2.3,Intel Low-End
Asus,Gaming,15.6,16,Windows 10,2.5,85248,1,0,1920,1080,Mid,141.21,256,1000,0,0,Intel Core i7,2.8,Nvidia High-End
Dell,Notebook,14.0,4,Windows 10,1.6,46620,0,0,1366,768,Low,111.94,0,500,0,0,Intel Core i5,2.5,Intel Low-End
Asus,Gaming,15.6,16,Windows 10,2.34,123876,1,0,1920,1080,Mid,141.21,256,1000,0,0,Intel Core i7,2.6,Nvidia High-End
Lenovo,Notebook,15.6,8,No OS,2.3,30529,1,0,1920,1080,Mid,141.21,256,0,0,0,Intel Core i5,2.5,Intel Low-End
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.24,96597,0,1,3200,1800,Ultra,276.05,256,0,0,0,Intel Core i5,1.2,Intel Low-End
Dell,Notebook,15.6,4,Linux,2.2,17263,0,0,1366,768,Low,100.45,0,500,0,0,Other Intel,1.6,Intel Low-End
HP,Notebook,15.6,4,Windows 10,1.86,21259,0,0,1366,768,Low,100.45,0,500,0,0,AMD A6,2.5,AMD Low-End
Lenovo,Notebook,15.6,6,Windows 10,2.4,30316,0,0,1920,1080,Mid,141.21,128,0,0,0,Intel Core i3,2.3,Nvidia Low-End
Lenovo,Notebook,14.0,8,Windows 10,1.9,57116,1,0,1920,1080,Mid,157.35,256,0,0,0,Intel Core i5,2.3,Intel Low-End
Dell,Notebook,15.6,4,Windows 10,2.2,23656,0,0,1366,768,Low,100.45,0,500,0,0,Other Intel,1.6,Intel Low-End
Asus,Notebook,15.6,4,Windows 10,2.0,18062,0,0,1366,768,Low,100.45,0,1000,0,0,Other Intel,1.1,Intel Low-End
Asus,Gaming,17.3,16,Windows 10,4.0,101232,1,0,1920,1080,Mid,127.34,128,1000,0,0,Intel Core i7,2.6,Nvidia High-End
Dell,Notebook,15.6,4,Windows 10,2.29,26107,0,0,1366,768,Low,100.45,0,500,0,0,Intel Core i3,2.0,Intel Low-End
Lenovo,Notebook,15.6,8,Windows 7,2.32,47686,0,0,1920,1080,Mid,141.21,0,0,0,1000,Intel Core i7,2.5,AMD Low-End
MSI,Gaming,15.6,8,Windows 10,2.4,65481,0,0,1920,1080,Mid,141.21,128,1000,0,0,Intel Core i7,2.6,Nvidia High-End
Lenovo,2 in 1 Convertible,14.0,4,Windows 10,1.8,44383,0,1,1920,1080,Mid,157.35,128,0,0,0,Intel Core i5,2.3,Intel Low-End
Asus,Ultrabook,13.3,8,Windows 10,1.2,38841,1,0,1920,1080,Mid,165.63,512,0,0,0,Other Intel,0.9,Intel Low-End
Dell,Notebook,15.6,6,Windows 10,2.3,24456,0,0,1366,768,Low,100.45,0,1000,0,0,Intel Core i3,2.4,Intel Low-End
Acer,Notebook,15.6,4,Linux,2.4,15398,0,0,1366,768,Low,100.45,0,500,0,0,Other Intel,1.6,Intel Low-End
Dell,Notebook,15.6,2,Windows 10,2.2,20193,0,0,1366,768,Low,100.45,0,500,0,0,Other Intel,1.6,Intel Low-End
Lenovo,Notebook,15.6,8,Windows 10,2.6,47899,1,0,1920,1080,Mid,141.21,0,1000,0,0,Intel Core i7,2.6,Nvidia High-End
HP,Notebook,15.6,6,Windows 10,2.04,29303,0,0,1920,1080,Mid,141.21,0,0,0,1000,AMD A9,2.9,AMD Mid-End
Dell,Notebook,15.6,8,Linux,2.3,42943,0,0,1366,768,Low,100.45,0,1000,0,0,Intel Core i7,2.7,AMD Low-End
HP,Netbook,11.6,2,Windows 10,1.17,11136,0,0,1366,768,Low,135.09,0,0,32,0,Other Intel,1.6,Intel Low-End
Asus,Notebook,15.6,4,Windows 10,2.2,38379,0,0,1366,768,Low,100.45,0,500,0,0,Intel Core i7,2.5,Nvidia Low-End
Lenovo,2 in 1 Convertible,14.0,4,Windows 10,1.8,33993,1,1,1920,1080,Mid,157.35,128,0,0,0,Intel Core i7,2.5,Intel Low-End
Lenovo,2 in 1 Convertible,13.3,16,Windows 10,1.3,79867,1,1,3200,1800,Ultra,276.05,512,0,0,0,Intel Core i7,2.5,Intel Low-End
Lenovo,Notebook,14.0,2,Windows 10,1.5,12201,0,0,1366,768,Low,111.94,0,0,64,0,Other Intel,1.6,Intel Low-End
HP,Notebook,15.6,6,Windows 10,2.19,40706,0,0,1366,768,Low,100.45,0,1000,0,0,Intel Core i7,2.5,AMD Low-End
